Year,District,Total cases,Total deaths,District code,No:of villages inhabited,No:of villages uninhabited,Number of towns,Number of households,Total population,Males,Females,Area(In sq . km),Population per sq . Km,Number of Sub Centres,Number of  Primary Health Centres,Number of Community Health Centres,Sub Divisional Hospital,District Hospital,Percent_Female,Avg_Household_Size,Total_Health_Facilities,Total_Hospitals,Facilities_Per_100k,Hospitals_Per_100k,Percent_Male,Population_Density in sq km
2000,Mahasamund,10523.0,3.0,411.0,1112.0,33.0,6.0,248561.0,1032754.0,511967.0,520787.0,4790.0,216.0,219.0,28.0,4.0,0.0,1.0,50.42701359665516,4.154931787368091,251.0,1.0,24.3039484717561,0.0968284799671557,49.57298640334484,216.0
2000,Raigarh,28007.0,6.0,403.0,1426.0,40.0,10.0,367962.0,1493984.0,750278.0,743706.0,7086.0,211.0,338.0,51.0,9.0,0.0,1.0,49.78005119198063,4.060158385920285,398.0,1.0,26.640178208066487,0.0669351211257951,50.21994880801937,211.0
2000,Raigarh,28007.0,6.0,520.0,1860.0,49.0,42.0,611790.0,2634200.0,1344345.0,1289855.0,7152.0,368.0,338.0,51.0,9.0,0.0,1.0,48.96572014273784,4.305725820951634,398.0,1.0,15.108951484321617,0.0379621896590995,51.03427985726216,368.0
2000,Raipur,11415.0,3.0,410.0,2094.0,55.0,26.0,871225.0,4063872.0,2048186.0,2015686.0,12383.0,328.0,572.0,69.0,18.0,0.0,1.0,49.60013504362343,4.664549341444518,659.0,1.0,16.21606192321018,0.0246070742385586,50.39986495637658,328.0
2000,RajnandGaon,11765.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Surguja,41639.0,2.0,401.0,1746.0,4.0,16.0,526049.0,2359886.0,1193129.0,1166757.0,15732.0,150.0,591.0,81.0,19.0,0.0,1.0,49.4412441956942,4.486057382487183,691.0,1.0,29.281075441779816,0.0423749282804338,50.5587558043058,150.0
2000,"Dadra And Nagar
Haveli",2415.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Daman,116.0,0.0,495.0,15.0,0.0,7.0,50376.0,191173.0,124659.0,66514.0,72.0,2655.0,20.0,2.0,1.0,0.0,1.0,34.792570080503,3.79492218516754,23.0,1.0,12.030987639467916,0.5230864191073007,65.207429919497,2655.0
2000,Diu,16.0,0.0,494.0,4.0,0.0,1.0,10580.0,52074.0,25642.0,26432.0,39.0,1335.0,6.0,1.0,1.0,0.0,1.0,50.75853592963859,4.921928166351607,8.0,1.0,15.362753005338556,1.9203441256673195,49.24146407036141,1335.0
2000,New Delhi,2631.0,0.0,94.0,0.0,0.0,0.0,33208.0,142004.0,77942.0,64062.0,35.0,4057.0,0.0,0.0,0.0,1.0,0.0,45.11281372355708,4.276198506384004,0.0,1.0,0.0,0.7042055153375961,54.88718627644291,4057.0
2000,Goa,9164.0,11.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Ahmadabad,910.0,0.0,474.0,506.0,6.0,13.0,1510134.0,7214225.0,3788051.0,3426174.0,8107.0,890.0,279.0,44.0,11.0,0.0,1.0,47.49192047655846,4.7772085126220585,334.0,1.0,4.629741933471717,0.0138615027948255,52.50807952344153,890.0
2000,Ahmadabad MC#,1075.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Amreli,746.0,0.0,480.0,614.0,2.0,10.0,294837.0,1514190.0,771049.0,743141.0,7397.0,205.0,247.0,37.0,14.0,2.0,1.0,49.07845118512208,5.135685141281454,298.0,3.0,19.68048923847073,0.1981257305886315,50.92154881487792,205.0
2000,Banas kantha,513.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Bharuch,1936.0,0.0,488.0,647.0,6.0,21.0,333483.0,1551019.0,805707.0,745312.0,6509.0,238.0,200.0,38.0,7.0,0.0,1.0,48.05305415343074,4.650968715046944,245.0,1.0,15.796066972745017,0.064473742745898,51.94694584656926,238.0
2000,Bhavnagar,519.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Dang,368.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Gandhinagar,480.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Jamnagar,1119.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Junagadh,2460.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Kachchh,2580.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Kheda,2671.0,0.0,483.0,615.0,3.0,12.0,466856.0,2299885.0,1185727.0,1114158.0,3953.0,582.0,317.0,50.0,12.0,1.0,1.0,48.44407437763192,4.926326319036277,379.0,2.0,16.479084823806406,0.0869608697826195,51.55592562236807,582.0
2000,Mahesana,673.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Panch Mahals,4330.0,0.0,484.0,1198.0,12.0,9.0,446611.0,2390776.0,1226961.0,1163815.0,5231.0,457.0,400.0,65.0,14.0,2.0,1.0,48.67938276107841,5.353150728486312,479.0,3.0,20.035335807286003,0.1254822701917703,51.32061723892159,457.0
2000,Rajkot,643.0,0.0,476.0,833.0,2.0,23.0,786586.0,3804558.0,1974445.0,1830113.0,11198.0,340.0,330.0,45.0,18.0,5.0,1.0,48.10316993458898,4.836798519170186,393.0,6.0,10.329715041799862,0.1577055731572498,51.89683006541102,340.0
2000,Sabar kantha,839.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Surat,9498.0,0.0,492.0,690.0,23.0,22.0,1333200.0,6081322.0,3402224.0,2679098.0,4549.0,1337.0,375.0,51.0,13.0,0.0,0.0,44.054532879528495,4.561447644764477,439.0,0.0,7.218825117301795,0.0,55.94546712047151,1337.0
2000,Surendranagar,1395.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Vadodara,3152.0,0.0,486.0,1533.0,4.0,25.0,877106.0,4165626.0,2153736.0,2011890.0,7546.0,552.0,465.0,79.0,16.0,0.0,1.0,48.297422764309616,4.74928457905886,560.0,1.0,13.443357612997422,0.0240059957374953,51.702577235690384,552.0
2000,Valsad,805.0,0.0,491.0,433.0,1.0,28.0,364403.0,1705678.0,887222.0,818456.0,3008.0,567.0,330.0,41.0,10.0,2.0,1.0,47.98420334904947,4.680746316578074,381.0,3.0,22.33715859617114,0.1758831385525286,52.01579665095053,567.0
2000,Ambala,29.0,0.0,70.0,461.0,9.0,15.0,224334.0,1128350.0,598703.0,529647.0,1574.0,717.0,103.0,17.0,4.0,2.0,1.0,46.93995657375814,5.029777028894417,124.0,3.0,10.989497939469135,0.2658749501484468,53.060043426241855,717.0
2000,Bhiwani,45.0,0.0,81.0,442.0,2.0,6.0,311380.0,1634445.0,866672.0,767773.0,4778.0,342.0,214.0,42.0,9.0,5.0,1.0,46.97453875780464,5.249036546984392,265.0,6.0,16.213454720103766,0.3670970880023494,53.02546124219536,342.0
2000,Faridabad,410.0,0.0,88.0,144.0,5.0,3.0,358919.0,1809733.0,966110.0,843623.0,741.0,2442.0,59.0,14.0,2.0,1.0,1.0,46.61588201132432,5.042176647098649,75.0,2.0,4.144257744098163,0.1105135398426176,53.38411798867567,2442.0
2000,Fatehabad,7.0,0.0,78.0,245.0,0.0,4.0,180637.0,942011.0,495360.0,446651.0,2538.0,371.0,103.0,16.0,4.0,1.0,1.0,47.41462679310539,5.214939353510078,123.0,2.0,13.057172368475529,0.2123117458288703,52.585373206894616,371.0
2000,Gurugram,93.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Hisar,15.0,0.0,80.0,268.0,1.0,11.0,335608.0,1743931.0,931562.0,812369.0,3983.0,438.0,198.0,35.0,8.0,3.0,1.0,46.58263429000344,5.196333222092441,241.0,4.0,13.819354091417608,0.2293668728865993,53.41736570999656,438.0
2000,Jhajjar,68.0,0.0,83.0,247.0,13.0,5.0,185334.0,958405.0,514667.0,443738.0,1834.0,523.0,125.0,27.0,6.0,2.0,1.0,46.29963324481821,5.171231398448208,158.0,3.0,16.48572367631638,0.3130200698034756,53.70036675518178,523.0
2000,Jind,12.0,0.0,77.0,302.0,4.0,6.0,249736.0,1334152.0,713006.0,621146.0,2702.0,494.0,162.0,28.0,7.0,1.0,1.0,46.55736377863992,5.342249415382644,197.0,2.0,14.765933716697946,0.1499079565146999,53.44263622136008,494.0
2000,Kaithal,2.0,0.0,73.0,267.0,2.0,4.0,204274.0,1074304.0,571003.0,503301.0,2317.0,464.0,143.0,23.0,6.0,0.0,1.0,46.84902969736685,5.259132341854568,172.0,1.0,16.010365781007984,0.0930835219826045,53.15097030263315,464.0
2000,Karnal,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Kurukshetra,1.0,0.0,72.0,407.0,8.0,5.0,188143.0,964655.0,510976.0,453679.0,1530.0,630.0,110.0,21.0,5.0,0.0,1.0,47.03018177483141,5.127243639146819,136.0,1.0,14.098304575210824,0.1036640042294913,52.96981822516859,630.0
2000,Mahendragarh,162.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Panchkula,44.0,0.0,69.0,206.0,13.0,8.0,117107.0,561293.0,299679.0,261614.0,898.0,625.0,46.0,9.0,2.0,0.0,1.0,46.60916847350671,4.792992733141486,57.0,1.0,10.155123972684498,0.1781600696962192,53.3908315264933,625.0
2000,Panipat,3.0,0.0,75.0,176.0,10.0,12.0,235640.0,1205437.0,646857.0,558580.0,1268.0,951.0,90.0,16.0,3.0,0.0,1.0,46.33838184824259,5.115587336615175,109.0,1.0,9.042363889610158,0.0829574668771574,53.661618151757416,951.0
2000,Rewari,57.0,0.0,85.0,389.0,14.0,9.0,178043.0,900332.0,474335.0,425997.0,1594.0,565.0,111.0,16.0,5.0,1.0,1.0,47.315545820874966,5.056823351662239,132.0,2.0,14.661258291385844,0.2221402771422097,52.68445417912503,565.0
2000,Rohtak,24.0,0.0,82.0,136.0,7.0,5.0,206988.0,1061204.0,568479.0,492725.0,1745.0,608.0,116.0,20.0,5.0,2.0,1.0,46.43075223990864,5.12688658279707,141.0,3.0,13.286794998888055,0.2826977659337884,53.569247760091365,608.0
2000,Sirsa,3.0,0.0,79.0,327.0,3.0,5.0,246571.0,1295189.0,682582.0,612607.0,4277.0,303.0,151.0,24.0,6.0,2.0,1.0,47.29865679835144,5.252803452149685,181.0,3.0,13.97479441224408,0.2316264267222776,52.70134320164856,303.0
2000,Sonipat,55.0,0.0,76.0,319.0,13.0,8.0,277726.0,1450001.0,781299.0,668702.0,2122.0,683.0,161.0,28.0,6.0,1.0,1.0,46.11734750527759,5.22097679007367,195.0,2.0,13.448266587402356,0.1379309393579728,53.882652494722414,683.0
2000,Yamunanagar,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Bilaspur,29.0,0.0,30.0,953.0,108.0,4.0,80485.0,381956.0,192764.0,189192.0,1167.0,327.0,381.0,79.0,10.0,0.0,1.0,49.532406874090206,4.745679319127788,470.0,1.0,123.05082260783963,0.2618102608677439,50.467593125909794,327.0
2000,Bilaspur,29.0,0.0,30.0,953.0,108.0,4.0,80485.0,381956.0,192764.0,189192.0,1167.0,327.0,114.0,30.0,6.0,0.0,0.0,49.532406874090206,4.745679319127788,150.0,0.0,39.27153913016159,0.0,50.467593125909794,327.0
2000,Bilaspur,29.0,0.0,406.0,1566.0,33.0,20.0,600822.0,2663629.0,1351574.0,1312055.0,8272.0,322.0,381.0,79.0,10.0,0.0,1.0,49.258173717135534,4.433308034659183,470.0,1.0,17.64509997450846,0.0375427659032094,50.74182628286447,322.0
2000,Bilaspur,29.0,0.0,406.0,1566.0,33.0,20.0,600822.0,2663629.0,1351574.0,1312055.0,8272.0,322.0,114.0,30.0,6.0,0.0,0.0,49.258173717135534,4.433308034659183,150.0,0.0,5.631414885481424,0.0,50.74182628286447,322.0
2000,Chamba,14.0,0.0,23.0,1110.0,481.0,5.0,102460.0,519080.0,261320.0,257760.0,6522.0,80.0,170.0,42.0,7.0,0.0,0.0,49.65708561300763,5.066172164747218,219.0,0.0,42.19002851198274,0.0,50.34291438699236,80.0
2000,Hamirpur,33.0,0.0,28.0,1671.0,54.0,4.0,105519.0,454768.0,217070.0,237698.0,1118.0,407.0,151.0,26.0,5.0,0.0,0.0,52.26796960208282,4.309820980107848,182.0,0.0,40.020406009217886,0.0,47.73203039791718,407.0
2000,Hamirpur,33.0,0.0,28.0,1671.0,54.0,4.0,105519.0,454768.0,217070.0,237698.0,1118.0,407.0,215.0,33.0,4.0,0.0,0.0,52.26796960208282,4.309820980107848,252.0,0.0,55.41286985891708,0.0,47.73203039791718,407.0
2000,Hamirpur,33.0,0.0,168.0,497.0,130.0,7.0,204863.0,1104285.0,593537.0,510748.0,4021.0,275.0,151.0,26.0,5.0,0.0,0.0,46.251465880637696,5.390358434661213,182.0,0.0,16.481252575195715,0.0,53.748534119362304,275.0
2000,Hamirpur,33.0,0.0,168.0,497.0,130.0,7.0,204863.0,1104285.0,593537.0,510748.0,4021.0,275.0,215.0,33.0,4.0,0.0,0.0,46.251465880637696,5.390358434661213,252.0,0.0,22.820195873347917,0.0,53.748534119362304,275.0
2000,Kangra,191.0,0.0,24.0,3617.0,252.0,9.0,338887.0,1510075.0,750591.0,759484.0,5739.0,263.0,434.0,77.0,14.0,0.0,0.0,50.29445557339868,4.455983853024755,525.0,0.0,34.766485108355546,0.0,49.70554442660133,263.0
2000,Kullu,29.0,0.0,26.0,314.0,12.0,5.0,94807.0,437903.0,225452.0,212451.0,5503.0,80.0,100.0,17.0,6.0,0.0,0.0,48.51553882937545,4.618888900608605,123.0,0.0,28.08841227395108,0.0,51.48446117062454,80.0
2000,Mandi,74.0,0.0,27.0,2850.0,488.0,5.0,219145.0,999777.0,498065.0,501712.0,3950.0,253.0,312.0,61.0,12.0,0.0,0.0,50.1823906731201,4.562171165210249,385.0,0.0,38.50858741499354,0.0,49.8176093268799,253.0
2000,Shimla,46.0,0.0,33.0,2705.0,526.0,11.0,184362.0,814010.0,425039.0,388971.0,5131.0,159.0,260.0,77.0,7.0,0.0,0.0,47.78454810137468,4.415280806239897,344.0,0.0,42.25992309676786,0.0,52.21545189862532,159.0
2000,Sirmaur,29.0,0.0,32.0,968.0,8.0,3.0,98208.0,529855.0,276289.0,253566.0,2825.0,188.0,148.0,36.0,3.0,0.0,0.0,47.85573411593738,5.3952325676116,187.0,0.0,35.292674410923745,0.0,52.14426588406263,188.0
2000,Solan,18.0,0.0,31.0,2383.0,161.0,8.0,122425.0,580320.0,308754.0,271566.0,1936.0,300.0,178.0,31.0,5.0,0.0,0.0,46.79590570719603,4.74020829079028,214.0,0.0,36.87620623104494,0.0,53.20409429280397,300.0
2000,Una,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Baramulla,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Doda,231.0,0.0,16.0,402.0,4.0,2.0,79636.0,409936.0,213641.0,196295.0,8912.0,46.0,75.0,13.0,3.0,0.0,1.0,47.88430389133914,5.147621678637802,91.0,1.0,22.198587096522385,0.243940517544202,52.11569610866087,46.0
2000,Jammu,347.0,0.0,21.0,780.0,72.0,20.0,314199.0,1529958.0,813821.0,716137.0,2342.0,653.0,197.0,34.0,8.0,0.0,1.0,46.80762478447121,4.869391691252996,239.0,1.0,15.621343853883571,0.0653612713551613,53.1923752155288,653.0
2000,Kargil,0.0,0.0,4.0,125.0,2.0,1.0,18338.0,140802.0,77785.0,63017.0,14036.0,10.0,60.0,2.0,4.0,0.0,1.0,44.75575631027968,7.6781546515432435,66.0,1.0,46.874334171389606,0.7102171844149942,55.24424368972032,10.0
2000,Kathua,84.0,0.0,7.0,496.0,16.0,6.0,119583.0,616435.0,326109.0,290326.0,2502.0,246.0,137.0,24.0,5.0,0.0,1.0,47.097585309075576,5.154871511836967,166.0,1.0,26.929035502526624,0.1622231054369073,52.90241469092442,246.0
2000,Leh Ladakh,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Poonch,477.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Rajouri,1748.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Udhampur,153.0,0.0,19.0,325.0,6.0,6.0,99240.0,554985.0,296784.0,258201.0,2637.0,210.0,97.0,21.0,2.0,0.0,1.0,46.52396010702992,5.592351874244256,120.0,1.0,21.62220600556772,0.1801850500463976,53.476039892970086,210.0
2000,Bokaro,3751.0,0.0,355.0,611.0,24.0,27.0,394918.0,2062330.0,1072807.0,989523.0,2883.0,715.0,116.0,16.0,5.0,3.0,0.0,47.98082751063118,5.222172704206949,137.0,3.0,6.642971784341012,0.1454665354235258,52.01917248936883,715.0
2000,Chatra,2497.0,0.0,347.0,1377.0,94.0,2.0,182271.0,1042886.0,533935.0,508951.0,3718.0,280.0,93.0,11.0,6.0,0.0,1.0,48.8021701317306,5.721623297178377,110.0,1.0,10.547653338907608,0.0958877576264328,51.1978298682694,280.0
2000,Deoghar,194.0,0.0,350.0,2354.0,308.0,2.0,264347.0,1492073.0,775022.0,717051.0,2477.0,602.0,181.0,5.0,7.0,1.0,1.0,48.057367166351774,5.644372737349015,193.0,2.0,12.93502395660266,0.1340416990321519,51.94263283364822,602.0
2000,Dhanbad,2283.0,0.0,354.0,1075.0,84.0,46.0,507064.0,2684487.0,1405956.0,1278531.0,2040.0,1316.0,141.0,28.0,8.0,0.0,0.0,47.62664151474751,5.294177855260874,177.0,0.0,6.593438522890965,0.0,52.37335848525249,1316.0
2000,Dumka,3880.0,0.0,362.0,2688.0,237.0,5.0,275019.0,1321442.0,668514.0,652928.0,3761.0,351.0,258.0,36.0,10.0,0.0,1.0,49.41026545243757,4.804911660648901,304.0,1.0,23.0051716231208,0.0756749066550026,50.58973454756244,351.0
2000,East Singhbum,9149.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Garhwa,12760.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Giridih,4690.0,0.0,349.0,2558.0,191.0,12.0,396521.0,2445474.0,1258098.0,1187376.0,4962.0,493.0,181.0,15.0,12.0,0.0,1.0,48.55402265573054,6.167325311900252,208.0,1.0,8.50550854353798,0.0408918679977787,51.44597734426946,493.0
2000,Godda,1531.0,0.0,351.0,1688.0,614.0,3.0,253648.0,1313551.0,677927.0,635624.0,2266.0,580.0,185.0,10.0,7.0,0.0,1.0,48.38974657245893,5.178637324165773,202.0,1.0,15.378161944225996,0.0761295145753762,51.61025342754108,580.0
2000,Gumla,26000.0,2.0,366.0,942.0,4.0,3.0,188988.0,1025213.0,514390.0,510823.0,5360.0,191.0,242.0,13.0,11.0,0.0,1.0,49.82603615053653,5.424751836095414,266.0,1.0,25.945827842604416,0.0975407061752045,50.17396384946348,191.0
2000,Hazaribagh,9490.0,0.0,360.0,1193.0,115.0,17.0,304749.0,1734495.0,890881.0,843614.0,3555.0,488.0,146.0,14.0,10.0,0.0,1.0,48.63744202202946,5.691552720435506,170.0,1.0,9.801123670001932,0.0576536686470701,51.36255797797054,488.0
2000,Koderma,586.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Lohardaga,4167.0,2.0,356.0,352.0,1.0,1.0,88638.0,461790.0,232629.0,229161.0,1502.0,307.0,73.0,10.0,5.0,0.0,1.0,49.62450464496849,5.209842279834834,88.0,1.0,19.0562809935252,0.2165486476536954,50.37549535503151,307.0
2000,Pakur,984.0,0.0,353.0,1141.0,106.0,4.0,182317.0,900422.0,452661.0,447761.0,1811.0,497.0,121.0,9.0,6.0,0.0,1.0,49.72790535993124,4.938771480443403,136.0,1.0,15.10402899973568,0.1110590367627623,50.272094640068765,497.0
2000,Palamu,37414.0,11.0,358.0,1711.0,159.0,9.0,358754.0,1939869.0,1006302.0,933567.0,4393.0,442.0,171.0,21.0,10.0,2.0,1.0,48.125260004670416,5.40724005864743,202.0,3.0,10.413074284913051,0.1546496180927681,51.87473999532958,442.0
2000,Ranchi,6327.0,0.0,364.0,1296.0,15.0,15.0,569444.0,2914253.0,1494937.0,1419316.0,5097.0,572.0,365.0,28.0,13.0,1.0,1.0,48.70256631802386,5.1177165796812325,406.0,2.0,13.93152893726111,0.0686282213658182,51.29743368197614,572.0
2000,Sahebganj,2261.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2000,West Singhbhum,5489.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2000,A.M.U. Almatti#,1782.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2000,A.M.U. B. Gudi#,123.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2000,A.M.U. Kembhavi#,440.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Bagalkote,5182.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Ballari,4192.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Belagavi,2689.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Bengaluru Rural,426.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Bengaluru Urban,278.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Bidar,1431.0,0.0,558.0,595.0,25.0,7.0,319937.0,1703300.0,870665.0,832635.0,5448.0,313.0,279.0,53.0,6.0,4.0,1.0,48.8836376445723,5.323860635062528,338.0,5.0,19.84383256032408,0.2935478189397053,51.1163623554277,313.0
2000,Chamarajanagara,65.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Chikkamagaluru,3680.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Chitradurga,18240.0,2.0,566.0,948.0,115.0,8.0,357003.0,1659456.0,840843.0,818613.0,8436.0,197.0,283.0,89.0,10.0,5.0,1.0,49.33020218674071,4.648297073133839,382.0,6.0,23.019591962667285,0.3615642716649311,50.66979781325929,197.0
2000,Dakshina Kannada,2653.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Davangere,96.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Dharwad,206.0,1.0,562.0,361.0,18.0,6.0,382700.0,1847023.0,937206.0,909817.0,4260.0,434.0,194.0,32.0,0.0,3.0,1.0,49.258563645390446,4.826294747844265,226.0,4.0,12.235906104038769,0.2165647098059959,50.74143635460955,434.0
2000,Gadag,337.0,0.0,561.0,322.0,15.0,9.0,219096.0,1064570.0,537147.0,527423.0,4657.0,229.0,168.0,37.0,2.0,4.0,1.0,49.5432897789718,4.858920290648848,207.0,5.0,19.444470537400075,0.4696732013864753,50.45671022102821,229.0
2000,Hassan,3230.0,0.0,574.0,2418.0,156.0,11.0,433453.0,1776421.0,883667.0,892754.0,6814.0,261.0,456.0,137.0,14.0,7.0,1.0,50.2557670732332,4.098301315252173,607.0,8.0,34.16982798559576,0.45034369668001,49.7442329267668,261.0
2000,Haveri,122.0,0.0,564.0,696.0,7.0,10.0,330414.0,1597668.0,819128.0,778540.0,4823.0,331.0,303.0,72.0,5.0,6.0,1.0,48.72977364508772,4.835352012929234,380.0,7.0,23.78466615091496,0.4381385869905387,51.27022635491228,331.0
2000,Kalaburagi,7535.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Kodagu,48.0,0.0,576.0,291.0,5.0,5.0,142716.0,554519.0,274608.0,279911.0,4102.0,135.0,206.0,32.0,6.0,2.0,1.0,50.47816215494871,3.88547184618403,244.0,3.0,44.002099116531625,0.5410094153671922,49.521837845051294,135.0
2000,Kolar,4144.0,0.0,581.0,1608.0,189.0,7.0,333348.0,1536401.0,776396.0,760005.0,3979.0,386.0,275.0,62.0,2.0,4.0,2.0,49.46657806132644,4.609000203991024,339.0,6.0,22.064552157932727,0.3905230470430571,50.53342193867356,386.0
2000,Koppal,4557.0,0.0,560.0,595.0,34.0,5.0,264595.0,1389920.0,699926.0,689994.0,5570.0,250.0,185.0,47.0,8.0,3.0,1.0,49.64271324968343,5.253009316124643,240.0,4.0,17.267180844940718,0.2877863474156786,50.35728675031657,250.0
2000,Mandya,8517.0,2.0,573.0,1368.0,109.0,9.0,428625.0,1805769.0,905085.0,900684.0,4962.0,364.0,385.0,114.0,7.0,6.0,1.0,49.878140559506775,4.2129343832021,506.0,7.0,28.021302835523255,0.3876464819143533,50.121859440493225,364.0
2000,Mysuru,2377.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Raichur,12194.0,0.0,559.0,815.0,69.0,9.0,363853.0,1928812.0,964511.0,964301.0,8442.0,228.0,223.0,53.0,5.0,4.0,1.0,49.99455623461488,5.301074884637477,281.0,5.0,14.568553078267866,0.2592269231008517,50.00544376538512,228.0
2000,Shivamogga,233.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Tumakuru,14296.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
2000,U.K.P.N. PURA#,2954.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Udupi,1186.0,1.0,569.0,233.0,0.0,20.0,253078.0,1177361.0,562131.0,615230.0,3582.0,329.0,301.0,73.0,7.0,2.0,1.0,52.25500080264251,4.652166525735149,381.0,3.0,32.360507949558375,0.254807149209121,47.74499919735748,329.0
2000,Uttara Kannada,131.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Vijayapura,5774.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Alappuzha,342.0,1.0,598.0,51.0,1.0,38.0,535958.0,2127789.0,1013142.0,1114647.0,1415.0,1504.0,324.0,56.0,16.0,4.0,0.0,52.38522240692098,3.9700666843297423,396.0,4.0,18.61086790090559,0.1879885646556119,47.61477759307901,1504.0
2000,Ernakulam,118.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Idukki,29.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Kannur,255.0,1.0,589.0,56.0,0.0,67.0,554298.0,2523003.0,1181446.0,1341557.0,2961.0,852.0,362.0,81.0,10.0,4.0,0.0,53.17302436818348,4.551708647694922,453.0,4.0,17.95479434626118,0.1585412304305623,46.82697563181653,852.0
2000,Kasaragod,366.0,1.0,588.0,93.0,0.0,27.0,273410.0,1307375.0,628613.0,678762.0,1989.0,657.0,220.0,40.0,9.0,2.0,0.0,51.91792714408643,4.781738049083794,269.0,2.0,20.5755808394684,0.152978296204226,48.082072855913566,657.0
2000,Kollam,315.0,0.0,600.0,69.0,0.0,27.0,669375.0,2635375.0,1246968.0,1388407.0,2483.0,1061.0,368.0,50.0,16.0,6.0,0.0,52.68347009438884,3.937068160597572,434.0,6.0,16.4682445572262,0.2276715837404544,47.31652990561116,1061.0
2000,Kottayam,61.0,1.0,597.0,80.0,0.0,17.0,487296.0,1974551.0,968289.0,1006262.0,2206.0,895.0,293.0,54.0,17.0,3.0,0.0,50.96156037499158,4.052056655503021,364.0,3.0,18.43457069480606,0.1519332749571928,49.038439625008415,895.0
2000,Kozhikode,255.0,0.0,591.0,51.0,0.0,51.0,697710.0,3086293.0,1470942.0,1615351.0,2345.0,1316.0,354.0,61.0,16.0,4.0,0.0,52.33952187948455,4.423461036820456,431.0,4.0,13.964973513532254,0.1296053226313898,47.66047812051546,1316.0
2000,Malappuram,335.0,2.0,592.0,83.0,0.0,44.0,793999.0,4112920.0,1960328.0,2152592.0,3554.0,1157.0,514.0,84.0,21.0,2.0,0.0,52.33731752623441,5.180006523937688,619.0,2.0,15.05013469748986,0.0486272526574793,47.6626824737656,1157.0
2000,Palakkad,121.0,0.0,593.0,131.0,0.0,21.0,637220.0,2809934.0,1359478.0,1450456.0,4482.0,627.0,441.0,74.0,18.0,4.0,0.0,51.618863645907695,4.409676406892439,533.0,4.0,18.968417051788403,0.1423520979496315,48.38113635409231,627.0
2000,Pathanamthitta,255.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2000,Thiruvananthapuram,179.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
